source_chunk_id,local_chunk_id,label,input_batch_index,input_time_ns,input_first_fire_time_ns,input_last_fire_time_ns,input_stream_complete,input_valid,sim_input_ready,input_fire,input_ch0_s0,input_ch0_s1,input_ch0_s2,input_ch0_s3,input_ch1_s0,input_ch1_s1,input_ch1_s2,input_ch1_s3,input_ch2_s0,input_ch2_s1,input_ch2_s2,input_ch2_s3,input_ch3_s0,input_ch3_s1,input_ch3_s2,input_ch3_s3,input_ch4_s0,input_ch4_s1,input_ch4_s2,input_ch4_s3,input_ch5_s0,input_ch5_s1,input_ch5_s2,input_ch5_s3,input_ch6_s0,input_ch6_s1,input_ch6_s2,input_ch6_s3,input_ch7_s0,input_ch7_s1,input_ch7_s2,input_ch7_s3,cnn_result_seen,cnn_result_time_ns,cnn_score_hex,cnn_score_float,cnn_threshold_raw,cnn_threshold_float,trigger_decision,cnn_latency_cycles,cnn_latency_ns,event_present,event_index,event_output_time_ns,event_valid,event_ready,event_fire,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_ch0_s0,event_ch0_s1,event_ch0_s2,event_ch0_s3,event_ch1_s0,event_ch1_s1,event_ch1_s2,event_ch1_s3,event_ch2_s0,event_ch2_s1,event_ch2_s2,event_ch2_s3,event_ch3_s0,event_ch3_s1,event_ch3_s2,event_ch3_s3,event_ch4_s0,event_ch4_s1,event_ch4_s2,event_ch4_s3,event_ch5_s0,event_ch5_s1,event_ch5_s2,event_ch5_s3,event_ch6_s0,event_ch6_s1,event_ch6_s2,event_ch6_s3,event_ch7_s0,event_ch7_s1,event_ch7_s2,event_ch7_s3,waveform_match,event_beat_count,event_complete,event_line_rate_ok,signal_readout_ok,noise_ignored_ok,continuous_readout_ok,chunk_overflow_count,adc_input_overflow_count,dropped_trigger_count,ring_miss_count
491,1,0,36,634,490,742,1,1,1,1,22,127,-85,-56,-89,-19,66,-54,148,95,-207,86,-21,-131,74,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,37,638,490,742,1,1,1,1,51,31,11,-74,54,19,-31,-77,-49,108,-16,-80,76,-90,-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,38,642,490,742,1,1,1,1,-14,60,0,21,96,1,-42,-47,-32,131,-65,-43,-63,131,1,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,39,646,490,742,1,1,1,1,-19,-46,36,-33,90,-9,-14,-7,58,-5,77,-105,33,93,-73,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,40,650,490,742,1,1,1,1,11,49,27,-116,-3,-25,-7,115,-40,26,49,12,61,-11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,41,654,490,742,1,1,1,1,85,-40,-31,60,-31,-170,122,60,12,3,-124,37,-20,13,-12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,42,658,490,742,1,1,1,1,43,-71,-69,104,-101,123,-128,27,104,-18,-32,-61,-63,32,92,-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,43,662,490,742,1,1,1,1,-14,25,-23,-39,16,2,19,-60,1,103,23,-125,56,13,-26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,44,666,490,742,1,1,1,1,-14,94,-64,-26,98,-78,27,28,62,5,-72,58,-56,65,69,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,45,670,490,742,1,1,1,1,59,-55,80,-51,-90,41,72,-61,30,3,-75,17,-46,-8,140,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,46,674,490,742,1,1,1,1,24,-32,-51,46,-24,64,-44,-76,74,-23,-113,75,-101,5,-8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,47,678,490,742,1,1,1,1,88,-53,-48,28,130,81,-176,-28,97,-35,-114,-35,-15,27,-32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,48,682,490,742,1,1,1,1,-2,24,-69,51,74,48,-42,-13,134,31,-65,-9,-34,-148,141,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,49,686,490,742,1,1,1,1,19,15,-36,-46,59,-62,5,-34,-10,31,-18,8,-21,-19,-49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,50,690,490,742,1,1,1,1,45,17,17,-42,85,-24,-31,19,14,-69,55,40,20,-31,-28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,51,694,490,742,1,1,1,1,-49,94,-22,8,-10,21,-51,103,-89,114,-68,-50,8,-50,76,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,52,698,490,742,1,1,1,1,-49,-19,60,22,-84,4,12,-43,4,45,69,2,-67,-34,131,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,53,702,490,742,1,1,1,1,-10,-72,79,-12,72,15,-47,-10,-96,-111,160,63,-109,28,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,54,706,490,742,1,1,1,1,-96,62,1,89,34,-27,5,-31,-89,-71,92,-2,169,-37,-101,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,55,710,490,742,1,1,1,1,-28,-106,33,4,72,-36,0,-21,17,-46,-25,66,-29,87,-72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,56,714,490,742,1,1,1,1,29,-13,-12,75,2,42,12,-49,-41,-8,66,-80,49,-34,4,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,57,718,490,742,1,1,1,1,-24,-91,-11,79,-11,23,22,-34,41,10,-10,-9,1,45,-54,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,58,722,490,742,1,1,1,1,29,-5,-63,-2,-24,74,-2,-87,-21,27,-2,-27,115,-72,-54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,59,726,490,742,1,1,1,1,66,-72,35,-15,6,104,-63,34,56,-16,-47,24,62,-73,31,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,60,730,490,742,1,1,1,1,28,-7,-68,139,-43,11,-23,-35,42,4,-73,-2,-113,-29,30,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,61,734,490,742,1,1,1,1,-74,-3,-50,14,125,-37,-22,27,66,-30,-54,110,99,-16,-140,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,62,738,490,742,1,1,1,1,117,-104,-58,85,-93,49,-17,32,-27,-18,-66,35,132,14,-85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
491,1,0,63,742,490,742,1,1,1,1,56,-49,-44,19,68,-90,-48,151,57,-24,7,-72,9,9,13,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1498,0x003feef9,-2.128418,0,0.000000,0,202,1010.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,0,746,746,998,1,1,1,1,48,-60,37,-138,23,-29,59,-23,104,-64,-86,61,94,33,-59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,1,750,746,998,1,1,1,1,73,102,-52,23,-2,-1,-78,-16,16,21,41,-103,-1,10,32,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,2,754,746,998,1,1,1,1,-41,-90,56,122,141,58,-127,-58,-5,47,42,-22,0,-3,-22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,3,758,746,998,1,1,1,1,-43,-74,-41,77,77,-44,51,33,-46,-19,79,-23,6,-36,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,4,762,746,998,1,1,1,1,2,31,-33,-9,-79,3,24,73,-25,-56,147,-92,-7,13,-49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,5,766,746,998,1,1,1,1,-4,19,-31,-35,-103,14,-25,110,-3,18,-12,20,10,-50,33,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,6,770,746,998,1,1,1,1,59,39,-11,-20,-27,-115,47,68,28,-92,43,22,-22,25,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,7,774,746,998,1,1,1,1,-98,137,-47,-29,-2,-59,-37,91,-14,59,-99,40,-138,69,-27,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,8,778,746,998,1,1,1,1,47,-77,56,33,-6,-35,26,-48,-26,48,32,-58,71,37,-21,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,9,782,746,998,1,1,1,1,-30,30,-85,0,-32,90,30,-36,-68,76,55,-33,-53,87,32,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,10,786,746,998,1,1,1,1,135,-93,-44,66,-64,59,-37,-35,-28,-46,29,37,60,-8,-105,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,11,790,746,998,1,1,1,1,28,-97,8,146,110,-17,-76,51,40,-70,-11,11,117,-85,-64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,12,794,746,998,1,1,1,1,-65,-94,28,-20,-18,8,14,-50,-38,190,-184,-23,126,-76,2,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,13,798,746,998,1,1,1,1,98,-42,39,-42,65,-29,-36,19,119,-14,-103,91,-2,64,-37,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,14,802,746,998,1,1,1,1,-65,43,65,-33,64,-27,-62,18,-14,-48,63,-19,123,-11,7,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,15,806,746,998,1,1,1,1,-31,3,42,-33,66,-49,-8,54,-14,5,4,11,-86,171,121,-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,16,810,746,998,1,1,1,1,12,-30,-17,67,-67,-44,102,2,-9,-59,105,-104,-69,72,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,17,814,746,998,1,1,1,1,-16,51,-50,-60,-72,77,35,-152,82,87,-159,13,47,-32,-43,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,18,818,746,998,1,1,1,1,-20,102,9,-20,-31,156,82,-167,-48,124,-4,-57,-77,37,111,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,19,822,746,998,1,1,1,1,-58,-13,89,-22,-19,22,51,6,65,-62,-46,91,-142,33,5,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,20,826,746,998,1,1,1,1,7,7,-105,-14,8,-47,-25,21,-12,-44,30,0,92,-27,-47,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,21,830,746,998,1,1,1,1,135,47,-83,-53,120,-88,-115,61,46,-93,30,15,-53,27,-10,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,22,834,746,998,1,1,1,1,25,29,-71,109,85,46,-68,-119,11,-45,-7,117,116,15,-91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,23,838,746,998,1,1,1,1,-22,-24,-69,103,79,52,-22,9,-85,4,-2,-17,28,-105,-2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,24,842,746,998,1,1,1,1,-29,-38,124,-175,-49,43,-22,-10,35,-29,21,24,26,14,-47,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,25,846,746,998,1,1,1,1,37,71,9,-30,27,-36,89,-40,-60,-55,118,55,-164,127,-34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,26,850,746,998,1,1,1,1,-38,39,-15,6,-70,4,41,62,-69,-6,-149,107,2,-61,72,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,27,854,746,998,1,1,1,1,68,-131,-18,134,-44,-63,14,120,124,-124,61,-45,-3,-36,82,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,28,858,746,998,1,1,1,1,-8,-13,-19,-79,-54,-118,104,-53,-1,68,-136,1,-62,33,58,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,29,862,746,998,1,1,1,1,45,43,-55,63,64,18,-90,49,185,-75,-47,-35,-24,22,-34,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,30,866,746,998,1,1,1,1,29,-92,-23,87,3,-28,19,43,28,102,-87,-17,73,114,-179,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,31,870,746,998,1,1,1,1,-34,-17,104,-100,-92,52,15,0,-9,31,15,-26,90,-27,4,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,32,874,746,998,1,1,1,1,-44,29,40,56,-12,-9,-80,159,75,-91,10,22,76,-40,-57,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,33,878,746,998,1,1,1,1,-54,-49,5,-9,-75,13,-26,-37,-23,43,-46,21,-50,4,-4,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,34,882,746,998,1,1,1,1,66,63,-97,1,89,-40,-1,3,74,-88,-21,53,27,-25,48,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,35,886,746,998,1,1,1,1,-54,51,31,30,37,-69,-1,65,-45,1,87,-59,-28,44,17,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,36,890,746,998,1,1,1,1,-57,-33,51,-50,-60,39,49,-92,-26,40,29,-64,-75,109,58,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
492,2,0,37,894,746,998,1,1,1,1,60,51,-120,25,0,50,-46,57,-17,52,5,-35,-76,36,81,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1753,0x003fe13f,-3.844238,0,0.000000,0,201,1005.000,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0
