event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
1,53,53,0x00000d3c,39,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,40,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,41,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,42,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,43,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,44,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,45,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,46,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,47,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,48,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,49,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,50,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,51,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,52,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,53,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,54,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,55,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,56,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,57,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,58,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,59,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,60,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,61,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,62,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,53,53,0x00000d3c,63,1,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,0,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,1,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,2,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,3,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,4,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,5,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,6,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,7,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,8,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,9,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,10,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,11,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,12,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,13,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000
2,54,54,0x0000103e,14,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000f00100100100
2,54,54,0x0000103e,15,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000f00f00f00f00
2,54,54,0x0000103e,16,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,17,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,18,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,19,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,20,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,21,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,22,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,23,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,24,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,25,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,26,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,27,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,28,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,29,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,30,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,31,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,32,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,33,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,34,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,35,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,36,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,37,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,38,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,39,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,40,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,41,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,42,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,43,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,44,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,45,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,46,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,54,54,0x0000103e,47,0,0x000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
