sample_id,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us,input_first_fire_time_ns,input_last_fire_time_ns,cnn_result_time_ns
209,0x003fed57,-2.332520,0,0,1,202,1.010,212346,212598,213358
210,0x003fed4c,-2.337891,0,0,1,203,1.015,213358,213610,214373
211,0x003fece2,-2.389648,0,0,1,203,1.015,214374,214626,215388
212,0x003fecf7,-2.379395,0,0,1,203,1.015,215390,215642,216403
213,0x003fed1d,-2.360840,0,0,1,202,1.010,216406,216658,217418
214,0x003fec6a,-2.448242,0,0,1,203,1.015,217418,217670,218433
215,0x003fec99,-2.425293,0,0,1,203,1.015,218434,218686,219448
216,0x003fed0e,-2.368164,0,0,1,203,1.015,219450,219702,220463
217,0x003fec48,-2.464844,0,0,1,202,1.010,220466,220718,221478
218,0x003fecfe,-2.375977,0,0,1,203,1.015,221478,221730,222493
219,0x003fed33,-2.350098,0,0,1,203,1.015,222494,222746,223508
220,0x003fec78,-2.441406,0,0,1,203,1.015,223510,223762,224523
221,0x003fecd2,-2.397461,0,0,1,202,1.010,224526,224778,225538
222,0x003feced,-2.384277,0,0,1,203,1.015,225538,225790,226553
223,0x003fec4e,-2.461914,0,0,1,203,1.015,226554,226806,227568
224,0x003fecdb,-2.393066,0,0,1,203,1.015,227570,227822,228583
225,0x003fed1c,-2.361328,0,0,1,202,1.010,228586,228838,229598
226,0x003feca0,-2.421875,0,0,1,203,1.015,229598,229850,230613
227,0x003fed0a,-2.370117,0,0,1,203,1.015,230614,230866,231628
228,0x003fece6,-2.387695,0,0,1,203,1.015,231630,231882,232643
229,0x003fec7e,-2.438477,0,0,1,202,1.010,232646,232898,233658
230,0x003fed3d,-2.345215,0,0,1,203,1.015,233658,233910,234673
231,0x003fed94,-2.302734,0,0,1,203,1.015,234674,234926,235688
232,0x003fecbd,-2.407715,0,0,1,203,1.015,235690,235942,236703
233,0x003fed7b,-2.314941,0,0,1,202,1.010,236706,236958,237718
234,0x003fed91,-2.304199,0,0,1,203,1.015,237718,237970,238733
235,0x003fecba,-2.409180,0,0,1,203,1.015,238734,238986,239748
236,0x003fedc9,-2.276855,0,0,1,203,1.015,239750,240002,240763
237,0x003fee20,-2.234375,0,0,1,202,1.010,240766,241018,241778
238,0x003fecd5,-2.395996,0,0,1,203,1.015,241778,242030,242793
239,0x003fedcc,-2.275391,0,0,1,203,1.015,242794,243046,243808
240,0x003fedbf,-2.281738,0,0,1,203,1.015,243810,244062,244823
