event_index,event_chunk_id,event_timestamp,event_score_hex,event_batch_index,event_last,event_data_hex
2,106,106,0x00000af8,22,0,0x018038feffde02b00d004feaf7c027010fdc006f9904600b018038feffde02b00d004feaf7c027010fdc006f9904600b
2,106,106,0x00000af8,23,0,0xfcf035ff7fc7ff6028fb5007043f9502a05f08effbfae035fcf035ff7fc7ff6028fb5007043f9502a05f08effbfae035
2,106,106,0x00000af8,24,0,0xfdbfd900e024037fd6039fe9002fd2056fd001ffbcf8b014fdbfd900e024037fd6039fe9002fd2056fd001ffbcf8b014
2,106,106,0x00000af8,25,0,0x04df9d00b050067fd701bfb5052070f5702502e041f7f08304df9d00b050067fd701bfb5052070f5702502e041f7f083
2,106,106,0x00000af8,26,0,0xfb9ff0038fda01000df8f00e007004fc6fde087ff5fa1fe0fb9ff0038fda01000df8f00e007004fc6fde087ff5fa1fe0
2,106,106,0x00000af8,27,0,0x00b04c00c017021fccfe902a06efcffcb034f83fc3040fc700b04c00c017021fccfe902a06efcffcb034f83fc3040fc7
2,106,106,0x00000af8,28,0,0x01004202ef62013fd6ff3041fa400f013fd5fe2fe5fd70bb01004202ef62013fd6ff3041fa400f013fd5fe2fe5fd70bb
2,106,106,0x00000af8,29,0,0x014004febfd7fb1068026fa903202701200fff2ff3046fff014004febfd7fb1068026fa903202701200fff2ff3046fff
2,106,106,0x00000af8,30,0,0x000fa705efe1044feafc902e040fa2ff8fc1f7a06505efa0000fa705efe1044feafc902e040fa2ff8fc1f7a06505efa0
2,106,106,0x00000af8,31,0,0x001fd600801bfcd012026fcd050fccfb508102d030059fb4001fd600801bfcd012026fcd050fccfb508102d030059fb4
2,106,106,0x00000af8,32,0,0xfbcf9dffc05d01105efb2021fcd067ffbf94004011019f81fbcf9dffc05d01105efb2021fcd067ffbf94004011019f81
2,106,106,0x00000af8,33,0,0xfffff9015072f96005034faf089fb2fdd032fa1025051fc6fffff9015072f96005034faf089fb2fdd032fa1025051fc6
2,106,106,0x00000af8,34,0,0x01dfc4009fe4fbdfc304a051ffc049f78ff0ff7ff601b01301dfc4009fe4fbdfc304a051ffc049f78ff0ff7ff601b013
2,106,106,0x00000af8,35,0,0xfbefc8fec05bff300cfef04afe8fea005035fe2fe102bfe9fbefc8fec05bff300cfef04afe8fea005035fe2fe102bfe9
2,106,106,0x00000af8,36,0,0xfa6000007063ffbfe2ffc012061ff9039fbcffefa9fac098fa6000007063ffbfe2ffc012061ff9039fbcffefa9fac098
2,106,106,0x00000af8,37,0,0xfc9ff100f04df43060094faefbeff7fcafe0fcbffd00205efc9ff100f04df43060094faefbeff7fcafe0fcbffd00205e
2,106,106,0x00000af8,38,0,0x047fc4ffc03f01df8a02403005ef7905005e07aff6fc5032047fc4ffc03f01df8a02403005ef7905005e07aff6fc5032
2,106,106,0x00000af8,39,0,0xfaf02205cfa7fe6ff901b04b024ffcfd8fd5f9208afdffa3faf02205cfa7fe6ff901b04b024ffcfd8fd5f9208afdffa3
2,106,106,0x00000af8,40,0,0xfe903dff6ff1051fe6003fd002bfa4fe4041011fe405cfcefe903dff6ff1051fe6003fd002bfa4fe4041011fe405cfce
