sample_id,stim_kind,pulse_offset_sample,pulse_start_ns,pulse_width_samples,pulse_peak_mv,adc_code_pos,adc_code_neg,pulse_channel,hex_out,float_out,label,prediction,correct,latency_cycles_cnn,latency_us
211,polar_sweep,211,211,5,50.000,256,0,0,0x003fee92,-2.178711,0,0,1,203,1.015
212,polar_sweep,212,212,5,50.000,256,0,0,0x003ff024,-1.982422,0,0,1,203,1.015
213,polar_sweep,213,213,5,50.000,256,0,0,0x003ff02c,-1.978516,0,0,1,204,1.020
214,polar_sweep,214,214,5,50.000,256,0,0,0x003ff0c8,-1.902344,0,0,1,204,1.020
215,polar_sweep,215,215,5,50.000,256,0,0,0x003ff0c4,-1.904297,0,0,1,204,1.020
216,polar_sweep,216,216,5,50.000,256,0,0,0x003fef48,-2.089844,0,0,1,203,1.015
217,polar_sweep,217,217,5,50.000,256,0,0,0x003fef20,-2.109375,0,0,1,203,1.015
218,polar_sweep,218,218,5,50.000,256,0,0,0x003ff044,-1.966797,0,0,1,204,1.020
219,polar_sweep,219,219,5,50.000,256,0,0,0x003ff098,-1.925781,0,0,1,204,1.020
220,polar_sweep,220,220,5,50.000,256,0,0,0x003ff11c,-1.861328,0,0,1,204,1.020
221,polar_sweep,221,221,5,50.000,256,0,0,0x003ff0d5,-1.895996,0,0,1,203,1.015
222,polar_sweep,222,222,5,50.000,256,0,0,0x003fefcb,-2.025879,0,0,1,203,1.015
223,polar_sweep,223,223,5,50.000,256,0,0,0x003fefdf,-2.016113,0,0,1,204,1.020
224,polar_sweep,224,224,5,50.000,256,0,0,0x003ff14d,-1.837402,0,0,1,204,1.020
225,polar_sweep,225,225,5,50.000,256,0,0,0x003ff189,-1.808105,0,0,1,204,1.020
226,polar_sweep,226,226,5,50.000,256,0,0,0x003ff285,-1.685059,0,0,1,203,1.015
227,polar_sweep,227,227,5,50.000,256,0,0,0x003ff28b,-1.682129,0,0,1,203,1.015
228,polar_sweep,228,228,5,50.000,256,0,0,0x003ff03b,-1.971191,0,0,1,204,1.020
229,polar_sweep,229,229,5,50.000,256,0,0,0x003fef5f,-2.078613,0,0,1,204,1.020
230,polar_sweep,230,230,5,50.000,256,0,0,0x003ff043,-1.967285,0,0,1,204,1.020
231,polar_sweep,231,231,5,50.000,256,0,0,0x003ff10b,-1.869629,0,0,1,203,1.015
232,polar_sweep,232,232,5,50.000,256,0,0,0x003ff14f,-1.836426,0,0,1,203,1.015
233,polar_sweep,233,233,5,50.000,256,0,0,0x003ff0cc,-1.900391,0,0,1,204,1.020
234,polar_sweep,234,234,5,50.000,256,0,0,0x003fef54,-2.083984,0,0,1,204,1.020
235,polar_sweep,235,235,5,50.000,256,0,0,0x003fef0c,-2.119141,0,0,1,204,1.020
236,polar_sweep,236,236,5,50.000,256,0,0,0x003ff04c,-1.962891,0,0,1,203,1.015
237,polar_sweep,237,237,5,50.000,256,0,0,0x003ff0fc,-1.876953,0,0,1,203,1.015
238,polar_sweep,238,238,5,50.000,256,0,0,0x003ff138,-1.847656,0,0,1,204,1.020
239,polar_sweep,239,239,5,50.000,256,0,0,0x003ff090,-1.929688,0,0,1,204,1.020
240,polar_sweep,240,240,5,50.000,256,0,0,0x003fef6c,-2.072266,0,0,1,204,1.020
241,polar_sweep,241,241,5,50.000,256,0,0,0x003fef90,-2.054688,0,0,1,203,1.015
242,polar_sweep,242,242,5,50.000,256,0,0,0x003ff12c,-1.853516,0,0,1,203,1.015
243,polar_sweep,243,243,5,50.000,256,0,0,0x003ff0f0,-1.882812,0,0,1,204,1.020
244,polar_sweep,244,244,5,50.000,256,0,0,0x003ff0f0,-1.882812,0,0,1,204,1.020
245,polar_sweep,245,245,5,50.000,256,0,0,0x003ff041,-1.968262,0,0,1,204,1.020
246,polar_sweep,246,246,5,50.000,256,0,0,0x003fef37,-2.098145,0,0,1,203,1.015
247,polar_sweep,247,247,5,50.000,256,0,0,0x003fef2b,-2.104004,0,0,1,203,1.015
248,polar_sweep,248,248,5,50.000,256,0,0,0x003ff07b,-1.939941,0,0,1,204,1.020
249,polar_sweep,249,249,5,50.000,256,0,0,0x003fefb3,-2.037598,0,0,1,204,1.020
250,polar_sweep,250,250,5,50.000,256,0,0,0x003fef9f,-2.047363,0,0,1,204,1.020
251,polar_sweep,251,251,5,50.000,256,0,0,0x003fef7e,-2.063477,0,0,1,203,1.015
